im_height,neurons,kern_sz,enable_dropout,dp_coeff,batch_size,epochs,learning_rate,epoch,train_loss,val_loss,test_loss,train_mae,val_mae,test_mae,train_r2,test_r2
40,8,5,True,0.05,32,200,0.0005,172,0.1401284635066986,0.2494465559720993,0.23933312882308805,0.20341907441616058,0.3223123848438263,0.33028025358029595,,
40,8,5,True,0.05,32,200,0.0005,173,0.13401934504508972,0.23342104256153107,0.2192478517689939,0.2019992470741272,0.30242079496383667,0.3111926572731688,,
40,8,5,True,0.05,32,200,0.0005,174,0.13633400201797485,0.18176232278347015,0.1531848137789806,0.203145369887352,0.2491154968738556,0.2515569007067442,,
40,8,5,True,0.05,32,200,0.0005,175,0.13943283259868622,0.18080243468284607,0.1617689760377403,0.20358139276504517,0.24082423746585846,0.2464714239644097,,
40,8,5,True,0.05,32,200,0.0005,176,0.13727445900440216,0.2221808284521103,0.1947847074867764,0.20468588173389435,0.2910143733024597,0.2945078869147806,,
40,8,5,True,0.05,32,200,0.0005,177,0.13675406575202942,0.19758522510528564,0.18457107803382047,0.20388329029083252,0.2606709599494934,0.2667128900545037,,
40,8,5,True,0.05,32,200,0.0005,178,0.13445565104484558,0.18924467265605927,0.1699016618319805,0.20161142945289612,0.255374014377594,0.2613701835572561,,
40,8,5,True,0.05,32,200,0.0005,179,0.13732297718524933,0.27262046933174133,0.26405240175768524,0.2031041979789734,0.3384976089000702,0.3479730236429325,,
40,8,5,True,0.05,32,200,0.0005,180,0.13440008461475372,0.1888899803161621,0.1666683018005815,0.20202377438545227,0.26035383343696594,0.2621286507283971,0.823717055641906,0.7758408273053602
40,8,5,True,0.05,32,200,0.0005,181,0.1344994306564331,0.20754143595695496,0.18333299948319398,0.2019113451242447,0.2765933573246002,0.27902269705832045,,
40,8,5,True,0.05,32,200,0.0005,182,0.14123721420764923,0.1867193579673767,0.16381676804954393,0.20475918054580688,0.25529128313064575,0.25238725886330127,,
40,8,5,True,0.05,32,200,0.0005,183,0.13478931784629822,0.2423102706670761,0.2257963128822156,0.20308822393417358,0.3060436248779297,0.3154599510226284,,
40,8,5,True,0.05,32,200,0.0005,184,0.1398286670446396,0.2284451425075531,0.20954368152786215,0.20377442240715027,0.2959924340248108,0.29880095212161695,,
40,8,5,True,0.05,32,200,0.0005,185,0.13819840550422668,0.23655487596988678,0.21794847565301598,0.2061699479818344,0.30163341760635376,0.30621250068015976,,
40,8,5,True,0.05,32,200,0.0005,186,0.13583002984523773,0.23711971938610077,0.2202085868383184,0.20252908766269684,0.31445565819740295,0.32049919502840585,,
40,8,5,True,0.05,32,200,0.0005,187,0.13469506800174713,0.22371506690979004,0.2028003621566723,0.20221351087093353,0.28908562660217285,0.29237342074651895,,
40,8,5,True,0.05,32,200,0.0005,188,0.1379699409008026,0.2615284025669098,0.24425352072566112,0.2032240480184555,0.3345758616924286,0.3410949753558304,,
40,8,5,True,0.05,32,200,0.0005,189,0.13406066596508026,0.2282734513282776,0.21648738425052827,0.20267903804779053,0.2984767258167267,0.3055667404962873,,
40,8,5,True,0.05,32,200,0.0005,190,0.13144320249557495,0.17719115316867828,0.15995608933482902,0.19900405406951904,0.2431531548500061,0.2495195381082203,0.8421358248090905,0.7848683626976268
40,8,5,True,0.05,32,200,0.0005,191,0.13432586193084717,0.26077377796173096,0.23893700213719926,0.20394721627235413,0.31995946168899536,0.3287592036618312,,
40,8,5,True,0.05,32,200,0.0005,192,0.13198649883270264,0.17827866971492767,0.14870157921785357,0.19853109121322632,0.23755362629890442,0.2389863584891599,,
40,8,5,True,0.05,32,200,0.0005,193,0.13319824635982513,0.23080892860889435,0.2177472617260994,0.19995616376399994,0.29692915081977844,0.30474069904906836,,
40,8,5,True,0.05,32,200,0.0005,194,0.13206756114959717,0.24470855295658112,0.21821647799130164,0.2008650302886963,0.30169877409935,0.3092713228189149,,
40,8,5,True,0.05,32,200,0.0005,195,0.13650326430797577,0.23065543174743652,0.20970263892551835,0.20008450746536255,0.3064853847026825,0.3076668380144395,,
40,8,5,True,0.05,32,200,0.0005,196,0.13358594477176666,0.22215884923934937,0.21222253479531744,0.1999698430299759,0.2915319800376892,0.30187563461170186,,
40,8,5,True,0.05,32,200,0.0005,197,0.1325012594461441,0.23808714747428894,0.2253704419660412,0.2014419436454773,0.3092012405395508,0.31682596318353967,,
40,8,5,True,0.05,32,200,0.0005,198,0.13005375862121582,0.2625485956668854,0.23803721769703245,0.1962626427412033,0.3277153968811035,0.32865250079072417,,
40,8,5,True,0.05,32,200,0.0005,199,0.1376505196094513,0.25030824542045593,0.23617654464697269,0.20195309817790985,0.32963287830352783,0.3335893977045244,,
40,8,5,True,0.05,32,200,0.0005,200,0.1303999423980713,0.2828187942504883,0.25596517877382824,0.19942186772823334,0.33159133791923523,0.336454998904515,0.7445731711727528,0.6557417211748615
